,log_rank_greater,hc_greater,fisher_greater,min_p_greater,berk_jones_greater,wilcoxon_greater,log_rank_less,hc_less,fisher_less,min_p_less,berk_jones_less,wilcoxon_less,mu,eps,beta,itr
3391,-0.5336020087666844,1.551325788085067,3943.469965901788,8.33664245580451,3.4127644291431802,0.1399752758483545,-0.5336020087666844,1.6037741058941792,4024.271800261083,7.416413217910245,2.8296431287034096,2.0354608659855464,0.014230139925143126,0.0017747683298777862,0.8333333333333333,53
3392,0.5201986833922276,1.884175475627843,3949.420778792375,9.280488463346355,3.2047626883549216,2.72043981198289,0.5201986833922276,1.401211649252338,3964.2173085324857,8.907150366958072,2.443240084956006,0.06811374548540529,0.015201804919084164,0.0017747683298777862,0.8333333333333333,53
3393,-1.517896507836798,1.8112062360611145,3839.7026446500017,7.839243517027716,6.833195260566948,5.890138296256053e-06,-1.517896507836798,2.5526495817431485,4126.585526859291,7.209800932800412,5.072161579254783,12.04223402579566,0.0015201804919084164,0.0010692345999911879,0.9,53
3394,1.125970287881875,1.7161879487115637,3987.541476303122,9.155618162857344,2.372196529537408,8.011748523104972,1.125970287881875,0.19014201032936173,3781.743799852411,7.30503517222495,8.240704562870226,0.00033159947167954717,0.005559580850812226,0.0010692345999911879,0.9,53
3395,1.422545484447218,4.037000074315386,4150.985424775882,10.504634825000364,4.832024389351931,9.468197072729286,1.422545484447218,2.2158229413689505,3995.1438553792077,7.509326966559515,4.609418246244589,7.727358076167527e-05,0.007714073485873534,0.0010692345999911879,0.9,53
3396,0.1664264606272003,24.73716395994116,4007.40382996096,14.020775480495146,6.420379769705969,1.5203343372556273,0.1664264606272003,1.831554951694124,4024.716624448272,8.171834940356034,3.289440166251078,0.24671772088749877,0.009386422122097223,0.0010692345999911879,0.9,53
3397,1.3999658800729051,4.7580926685664116,4190.005337748661,10.803581115547553,5.578505763121182,8.74177276612786,1.3999658800729051,3.627367232407719,3848.372181820295,10.315007151149496,4.665035025927256,0.0001597831658007296,0.010802912142701855,0.0010692345999911879,0.9,53
3398,0.30058318476878315,5.336347884378668,4177.205296451306,11.016768169545957,5.303111647372296,0.8180545041097983,0.30058318476878315,0.13059369829490983,3859.653350004545,6.864644403593064,6.258850479696524,0.5821235543748295,0.012054082348800937,0.0010692345999911879,0.9,53
3399,-0.2782662654834823,1.8301731408502335,4086.242592722311,8.038683383561967,4.222616229625975,0.47184470854036525,-0.2782662654834823,1.910384185703366,4052.829828500782,7.462678453906197,3.4178083205252605,0.9777682999325864,0.013187072904189667,0.0010692345999911879,0.9,53
3400,-0.1202370569047671,1.2342486636049859,3846.5262498551915,8.136985840688986,5.195873338465877,0.40148293152922326,-0.1202370569047671,4.1754564209035765,4011.921182060172,10.54889236829,4.158492417345803,1.1066245331028222,0.014230139925143126,0.0010692345999911879,0.9,53
